blood_group,donor_code,donor_name,recipient_code,recipient_name,distance_km,donor_surplus,recipient_deficit,recommended_units,priority_score
O+,18189,Jupiter Hospital Blood Centre,283795,Autus Blood Centre,119.03995359156352,13,5,5,0.041652798509174055
O+,18184,"Vitthal  Sayanna General  Hospital (Civil Hospital) Blood Centre, Thane",283795,Autus Blood Centre,119.05948280686229,22,5,5,0.04164602314707134
O+,18037,Deepak Foundations Anviksha Blood Centre,18071,Kem Hospital Blood Centre,119.0604203971976,34,5,5,0.04164569791991756
O+,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",18008,"Cama And Albles Hosp., Abdul Fazalbhoy Blood Centre",119.06071640880054,45,5,5,0.04164559524178798
O+,18043,Poona Serological Institute Blood Centre,18014,Bombay Hospital Trust Blood Centre,119.08454911405647,63,5,5,0.04163733000530312
O+,18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",18160,Jeevan Surabhi Blood Centre,119.08830412332381,79,5,5,0.041636028058696595
O+,18052,Holy Spirit Hospital Blood Centre,280128,M/S Navi Mumbai Blood Centre,23.019141208895785,10,1,1,0.04163346188370955
O+,18185,Navjeevan Blood Centre Mangaed By Spvf,283795,Autus Blood Centre,119.128968451087,67,5,5,0.041621934030307214
O+,18034,"Seth V.C.Gandhi And M.A.Vora Municipal General Hospital, Rajawadi ,Ghatkopar",18071,Kem Hospital Blood Centre,119.13718007116185,17,5,5,0.04161908908664502
O+,18035,"Sushilaben R. Mehta And Sir. Kikabai Cardiac Institute, Blood Centre",283795,Autus Blood Centre,119.15596750717167,31,5,5,0.04161258157820225
O+,18082,Rakesh Jain Memorial Blood Centre,280738,Superitendent Gokuldas Tejpal Hospital,119.15679073193597,38,5,5,0.041612296479811614
O+,18118,Annasaheb Galatge Lions Blood Centre  Run By Gadhinglaj Lions Welfare  Association,18105,Yashwantrao Chavan Blood Centre,119.21054118007653,84,5,5,0.04159369012830541
O+,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",280738,Superitendent Gokuldas Tejpal Hospital,119.22217178691739,45,5,5,0.04158966624610671
O+,18016,K.E.M. Hospital Blood Centre,283795,Autus Blood Centre,119.23027886822597,8,5,5,0.041586861870960716
O+,18136,M/S. Global Hospital-Super Speciality Andtransplant Centre,283795,Autus Blood Centre,119.23978218705021,10,5,5,0.04158357499535207
O+,18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",18275,Shri Gajanan Blood Centre And Components,119.260361542027,159,5,5,0.041576459075026696
O+,18031,"L.T.M.G., Municipal Hospital Blood Centre",283795,Autus Blood Centre,119.2921971247333,46,5,5,0.041565455777779196
O+,284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,17,5,5,0.04156383646299503
O+,284350,Manipal Hospitals Pvt Ltd Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,6,5,5,0.04156383646299503
O+,283260,Samarpit Bahuddeshiya Sevabhavi Sanshta Tarpan Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,15,5,5,0.04156383646299503
O+,18084,Chakan Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,57,5,5,0.04156383646299503
O+,282733,Rotary Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,18,5,5,0.04156383646299503
O+,282601,Symbiosis University Hospital And Research Center Blood Centre Of Symbiosis  Trust,27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,79,5,5,0.04156383646299503
O+,283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,27107,TATA MEMORIAL CENTRE-ACTREC,119.29688367318023,64,5,5,0.04156383646299503
O+,18022,Sir H N Hospital And Research Centre Blood Centre,283795,Autus Blood Centre,119.30108538492665,7,5,5,0.041562384778171625
O+,18082,Rakesh Jain Memorial Blood Centre,18014,Bombay Hospital Trust Blood Centre,119.3225510825392,38,5,5,0.04155496999535927
O+,280662,Mimer Medical College And Garware Blood Centre,27109,District General Hospital Blood Bank Satara,119.3345469409408,17,5,5,0.04155082748143772
O+,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",18014,Bombay Hospital Trust Blood Centre,119.39962645001701,45,5,5,0.04152836804751809
O+,284454,"Bhavar Blood Centre,  Badlapur (E), Taluka Ambernath, Dist. Thane",283795,Autus Blood Centre,119.40056963052706,50,5,5,0.04152804272723533
O+,282577,"Welfare And Educational Trust Of Nmrcw, Chemist Blood Centre",283795,Autus Blood Centre,119.40056963052706,59,5,5,0.04152804272723533
O+,282570,Sankalp Blood Centre,283795,Autus Blood Centre,119.40056963052706,39,5,5,0.04152804272723533
O+,18129,Chattrapati Shahu Maharaj Aadhar Blood Centre,18009,Bombay Red Cross Blood Centre,119.41840656133401,135,5,5,0.04152189140165458
O+,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",27107,TATA MEMORIAL CENTRE-ACTREC,119.42465799177462,25,5,5,0.04151973593598676
O+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18071,Kem Hospital Blood Centre,119.43480306334793,8,5,5,0.04151623843624365
O+,280126,Morya Blood Centre,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,119.4446546169967,61,5,5,0.04151284269027593
O+,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",18033,Bhabha Atomic Research Centre Hospital Blood Centre,119.47237480802038,25,5,5,0.041503290758298624
O+,27120,Sasoon Blood Centre Pune,27107,TATA MEMORIAL CENTRE-ACTREC,119.56203081604227,7,5,5,0.04147242681760374
O+,284254,Blood Center District Hospital Aurangabad,281039,General Hospital Malegaon Blood Centre,119.6591518766809,5,5,5,0.0414390447987752
O+,18064,M/S Bharati Vidyapeeth Medical Foundations Bharati Hospital Blood Centre,18009,Bombay Red Cross Blood Centre,119.70144318924353,11,5,5,0.041424525406549416
O+,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",119.70449803294497,25,5,5,0.04142347701603717
O+,18069,Jankalyan Raktapedhi Pune,18017,Masina Hospital Blood Centre,119.72852131748354,299,5,5,0.04141523432438425
O+,18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,18005,Breach Candy Hospital Trust Blood Centre,119.75688710085281,50,5,5,0.04140550588906899
O+,18079,Pimpari Serological Institute Blood Centre,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,119.76383721412479,30,5,5,0.041403122949253135
O+,18058,Sion Blood Centre,18071,Kem Hospital Blood Centre,119.77387491009023,160,5,5,0.04139968187426491
O+,280123,M/S Vidyashree Charitable Trusts Om Blood Centre,18017,Masina Hospital Blood Centre,119.77539050928726,170,5,5,0.04139916235348885
O+,283286,Raigad Hospital Blood Centre Of Saraswati Education Society,18071,Kem Hospital Blood Centre,119.78188392611312,18,5,5,0.04139693667188277
O+,18003,"Byl Nair Hospital, Blood Centre",283795,Autus Blood Centre,119.78602700512033,32,5,5,0.04139551671641655
O+,18118,Annasaheb Galatge Lions Blood Centre  Run By Gadhinglaj Lions Welfare  Association,280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",119.79411360303372,84,5,5,0.04139274548122042
O+,18030,K.J.Somaiya Medical College And Hospital Blood Centre,18071,Kem Hospital Blood Centre,119.8058624547896,9,5,5,0.04138871987169663
O+,18043,Poona Serological Institute Blood Centre,18017,Masina Hospital Blood Centre,119.82103736416228,63,5,5,0.04138352152141918
O+,27124,"Central Hospital Blood Centre, Ulhasnagar, Thane",280128,M/S Navi Mumbai Blood Centre,23.184730687204766,9,1,1,0.04134840337622873
O+,18018,N.M Wadia Hospital Blood Centre Parel Mumbai,18071,Kem Hospital Blood Centre,119.95566811822708,23,5,5,0.04133745923434355
O+,18195,Kalyan Dombivali Muncipal Corporation Sponsered Nandakishore Educaation Society  Arpan Blood Bank,280128,M/S Navi Mumbai Blood Centre,23.193195873122544,18,1,1,0.04133393559264946
